cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count
CoV-FISH-06B_R2_24h_INF_00009_29,406.101,gRNA,616914.14,53036808,24,Untreated,R2,15311.80120102403,46818670.22046294,5186.933333333333,775998.8228311237
CoV-FISH-06B_R2_24h_INF_00009_31,275.534,gRNA,2604531.327,223914511,24,Untreated,R2,15311.80120102403,219695589.16787705,5186.933333333333,3641357.5561347296
CoV-FISH-06B_R2_24h_INF_00009_2,420.641,ORFN,1316711.855,113199211,24,Untreated,R2,11425.668359095318,108393106.43576178,5448.466666666666,1710330.4147698951
CoV-FISH-06B_R2_24h_INF_00009_4,701.445,ORFN,1758589.01,151187891,24,Untreated,R2,11425.668359095318,143173413.05785438,5448.466666666666,2259127.457375566
CoV-FISH-06B_R2_24h_INF_00009_6,988.239,ORFN,1032078.259,88728938,24,Untreated,R2,11425.668359095318,77437646.926476,5448.466666666666,1221885.479083083
CoV-FISH-06B_R2_24h_INF_00009_8,1220.898,ORFN,10212885.243,878013323,24,Untreated,R2,11425.668359095318,864063747.3517172,5448.466666666666,13634026.701426053
CoV-FISH-06B_R2_24h_INF_00009_10,960.916,ORFN,305579.488,26271015,24,Untreated,R2,11425.668359095318,15291907.463051563,5448.466666666666,241290.38546749187
CoV-FISH-06B_R2_24h_INF_00009_12,524.327,ORFN,8066701.995,693503516,24,Untreated,R2,11425.668359095318,687512729.5862806,5448.466666666666,10848235.377862865
CoV-FISH-06B_R2_24h_INF_00009_16,333.763,ORFN,3956334.263,340130542,24,Untreated,R2,11425.668359095318,336317076.65146327,5448.466666666666,5306733.464128467
CoV-FISH-06B_R2_24h_INF_00009_18,1120.434,ORFN,6524512.876,560919769,24,Untreated,R2,11425.668359095318,548118061.6977454,5448.466666666666,8648732.586716251
CoV-FISH-06B_R2_24h_INF_00009_20,387.118,ORFN,4643258.216,399186173,24,Untreated,R2,11425.668359095318,394763091.11616373,5448.466666666666,6228950.74757075
CoV-FISH-06B_R2_24h_INF_00009_22,694.268,ORFN,151573.725,13030965,24,Untreated,R2,11425.668359095318,5098489.079667611,5448.466666666666,80448.85167578048
CoV-FISH-06B_R2_24h_INF_00009_24,517.546,ORFN,144978.209,12463941,24,Untreated,R2,11425.668359095318,6550632.043423654,5448.466666666666,103362.1563975892
CoV-FISH-06B_R2_24h_INF_00009_28,571.692,ORFN,216135.558,18581419,24,Untreated,R2,11425.668359095318,12049455.80445208,5448.466666666666,190127.87271664295
CoV-FISH-06B_R2_24h_INF_00009_30,354.759,ORFN,3491404.475,300160001,24,Untreated,R2,11425.668359095318,296106642.3185957,5448.466666666666,4672254.657384712
CoV-FISH-06B_R2_24h_INF_00009_32,370.124,ORFN,875021.263,75226570,24,Untreated,R2,11425.668359095318,70997655.9242582,5448.466666666666,1120269.1231715083
CoV-FISH-06B_R2_24h_INF_00010_1,267.206,gRNA,1638142.245,140832946,24,Untreated,R2,15311.80120102403,136741540.84827918,5186.933333333333,2266430.768552688
CoV-FISH-06B_R2_24h_INF_00010_5,513.824,gRNA,101107.111,8692293,24,Untreated,R2,15311.80120102403,824722.0596850291,5186.933333333333,13669.404629923174
CoV-FISH-06B_R2_24h_INF_00010_7,605.855,gRNA,1702537.569,146369085,24,Untreated,R2,15311.80120102403,137092353.68335357,5186.933333333333,2272245.3366677132
CoV-FISH-06B_R2_24h_INF_00010_9,297.681,gRNA,477913.135,41086734,24,Untreated,R2,15311.80120102403,36528701.706677966,5186.933333333333,605447.130182312
CoV-FISH-06B_R2_24h_INF_00010_13,778.889,gRNA,1132121.292,97329751,24,Untreated,R2,15311.80120102403,85403557.4743356,5186.933333333333,1415526.3221617262
CoV-FISH-06B_R2_24h_INF_00010_15,361.656,gRNA,162703.601,13987813,24,Untreated,R2,15311.80120102403,8450208.224842453,5186.933333333333,140058.47676317845
CoV-FISH-06B_R2_24h_INF_00010_17,890.997,gRNA,3801688.239,326835448,24,Untreated,R2,15311.80120102403,313192679.06529117,5186.933333333333,5191030.610855926
CoV-FISH-06B_R2_24h_INF_00010_19,902.768,gRNA,419446.533,36060294,24,Untreated,R2,15311.80120102403,22237289.85335394,5186.933333333333,368573.2778803926
CoV-FISH-06B_R2_24h_INF_00010_21,1048.538,gRNA,691764.903,59471813,24,Untreated,R2,15311.80120102403,43416807.59228066,5186.933333333333,719614.4491940261
CoV-FISH-06B_R2_24h_INF_00010_29,435.39,gRNA,412543.821,35466860,24,Untreated,R2,15311.80120102403,28800254.875086147,5186.933333333333,477351.5303844569
CoV-FISH-06B_R2_24h_INF_00010_31,561.84,gRNA,298095.801,25627634,24,Untreated,R2,15311.80120102403,17024851.613216657,5186.933333333333,282179.41151511954
CoV-FISH-06B_R2_24h_INF_00010_35,1110.233,gRNA,221227.849,19019209,24,Untreated,R2,15311.80120102403,2019542.0171834864,5186.933333333333,33473.01878957302
CoV-FISH-06B_R2_24h_INF_00010_37,1283.745,gRNA,508816.345,43743518,24,Untreated,R2,15311.80120102403,24087069.767191406,5186.933333333333,399232.56463235064
CoV-FISH-06B_R2_24h_INF_00010_39,889.962,gRNA,911016.88,78321154,24,Untreated,R2,15311.80120102403,64694232.77953425,5186.933333333333,1072278.3933094132
CoV-FISH-06B_R2_24h_INF_00010_41,783.1,gRNA,1281364.619,110160369,24,Untreated,R2,15311.80120102403,98169697.47947808,5186.933333333333,1627119.4658678467
CoV-FISH-06B_R2_24h_INF_00010_43,518.337,gRNA,740233.614,63638723,24,Untreated,R2,15311.80120102403,55702049.90086481,5186.933333333333,923236.9255429955
CoV-FISH-06B_R2_24h_INF_00010_45,253.259,gRNA,243323.382,20918787,24,Untreated,R2,15311.80120102403,17040935.539629854,5186.933333333333,282445.99550617207
CoV-FISH-06B_R2_24h_INF_00010_47,727.954,gRNA,311444.933,26775274,24,Untreated,R2,15311.80120102403,15628987.068509754,5186.933333333333,259043.57193608696
CoV-FISH-06B_R2_24h_INF_00010_49,294.622,gRNA,64312.366,5529007,24,Untreated,R2,15311.80120102403,1017813.5065518981,5186.933333333333,16869.810253617266
CoV-FISH-06B_R2_24h_INF_00010_4,818.798,ORFN,197266.551,16959229,24,Untreated,R2,11425.668359095318,7603914.598909471,5448.466666666666,119981.85897121712
CoV-FISH-06B_R2_24h_INF_00010_6,575.135,ORFN,4219533.339,362758065,24,Untreated,R2,11425.668359095318,356186763.2282917,5448.466666666666,5620256.439913232
CoV-FISH-06B_R2_24h_INF_00010_8,695.838,ORFN,252839.483,21736897,24,Untreated,R2,11425.668359095318,13786482.780343832,5448.466666666666,217536.35067095002
CoV-FISH-06B_R2_24h_INF_00010_10,1062.357,ORFN,13999549.695,1203557159,24,Untreated,R2,11425.668359095318,1191419020.2390366,5448.466666666666,18799352.228712168
CoV-FISH-06B_R2_24h_INF_00010_12,1161.634,ORFN,15364859.676,1320934406,24,Untreated,R2,11425.668359095318,1307661961.1613507,5448.466666666666,20633544.862351276
CoV-FISH-06B_R2_24h_INF_00010_16,903.547,ORFN,1961520.66,168634155,24,Untreated,R2,11425.668359095318,158310526.6311445,5448.466666666666,2497975.356356738
CoV-FISH-06B_R2_24h_INF_00010_18,706.726,ORFN,3445020.708,296172336,24,Untreated,R2,11425.668359095318,288097519.10325,5448.466666666666,4545879.02814704
CoV-FISH-06B_R2_24h_INF_00010_20,801.804,ORFN,685196.768,58907143,24,Untreated,R2,11425.668359095318,49745996.40700394,5448.466666666666,784940.05260709
CoV-FISH-06B_R2_24h_INF_00010_22,1101.265,ORFN,12528505.665,1077089836,24,Untreated,R2,11425.668359095318,1064507147.3345209,5448.466666666666,16796814.951559365
CoV-FISH-06B_R2_24h_INF_00010_24,697.35,ORFN,916978.102,78833647,24,Untreated,R2,11425.668359095318,70865957.16978487,5448.466666666666,1118191.053884911
CoV-FISH-06B_R2_24h_INF_00010_26,1234.624,ORFN,5982226.402,514298786,24,Untreated,R2,11425.668359095318,500192381.6278203,5448.466666666666,7892515.231503701
CoV-FISH-06B_R2_24h_INF_00010_28,880.644,ORFN,11661334.735,1002538168,24,Untreated,R2,11425.668359095318,992476221.7135729,5448.466666666666,15660241.907898631
CoV-FISH-06B_R2_24h_INF_00010_30,528.55,ORFN,128580.1,11054177,24,Untreated,R2,11425.668359095318,5015139.98880017,5448.466666666666,79133.68976335308
CoV-FISH-06B_R2_24h_INF_00010_32,935.884,ORFN,275489.469,23684142,24,Untreated,R2,11425.668359095318,12991041.793416437,5448.466666666666,204985.11971326201
CoV-FISH-06B_R2_24h_INF_00010_34,785.787,ORFN,764940.744,65762823,24,Untreated,R2,11425.668359095318,56784681.33711156,5448.466666666666,896003.1756395504
CoV-FISH-06B_R2_24h_INF_00010_36,959.729,ORFN,2967637.426,255131154,24,Untreated,R2,11425.668359095318,244165608.7313938,5448.466666666666,3852679.202450923
CoV-FISH-06B_R2_24h_INF_00010_38,1242.545,ORFN,9630906.027,827979910,24,Untreated,R2,11425.668359095318,813783002.9087479,5448.466666666666,12840648.88132411
CoV-FISH-06B_R2_24h_INF_00010_40,1463.177,ORFN,294719.284,25337351,24,Untreated,R2,11425.668359095318,8619575.84734399,5448.466666666666,136007.93647209776
CoV-FISH-06B_R2_24h_INF_00010_42,641.936,ORFN,1662703.849,142944535,24,Untreated,R2,11425.668359095318,135609987.15623578,5448.466666666666,2139784.4679109813
CoV-FISH-06B_R2_24h_INF_00010_44,1006.303,ORFN,483044.892,41527917,24,Untreated,R2,11425.668359095318,30030232.653237306,5448.466666666666,473845.8187826439
CoV-FISH-06B_R2_24h_INF_00010_46,552.116,ORFN,7097883.796,610213117,24,Untreated,R2,11425.668359095318,603904822.6882497,5448.466666666666,9528989.617822785
CoV-FISH-06B_R2_24h_INF_00010_48,1251.769,ORFN,1496786.1,128680398,24,Untreated,R2,11425.668359095318,114378100.54380362,5448.466666666666,1804767.393206979
CoV-FISH-06B_R2_24h_INF_00011_3,211.804,gRNA,45371.345,3900626,24,Untreated,R2,15311.80120102403,657525.2584183062,5186.933333333333,10898.191343574876
CoV-FISH-06B_R2_24h_INF_00011_5,788.614,gRNA,425510.22,36581596,24,Untreated,R2,15311.80120102403,24506495.207655635,5186.933333333333,406184.3564396159
CoV-FISH-06B_R2_24h_INF_00011_7,857.23,gRNA,225826.253,19414539,24,Untreated,R2,15311.80120102403,6288803.65644617,5186.933333333333,104234.14871542758
CoV-FISH-06B_R2_24h_INF_00011_11,842.632,gRNA,2635779.443,226600947,24,Untreated,R2,15311.80120102403,213698733.3303787,5186.933333333333,3541962.313837721
CoV-FISH-06B_R2_24h_INF_00011_13,290.528,gRNA,832531.326,71573662,24,Untreated,R2,15311.80120102403,67125155.0206689,5186.933333333333,1112569.8579886043
CoV-FISH-06B_R2_24h_INF_00011_15,340.417,gRNA,3380897.057,290659553,24,Untreated,R2,15311.80120102403,285447155.570551,5186.933333333333,4731160.788211083
CoV-FISH-06B_R2_24h_INF_00011_17,801.025,gRNA,5598155.545,481279779,24,Untreated,R2,15311.80120102403,469014643.4429497,5186.933333333333,7773710.989408135
CoV-FISH-06B_R2_24h_INF_00011_19,645.275,gRNA,2359085.139,202813224,24,Untreated,R2,15311.80120102403,192932901.48000923,5186.933333333333,3197777.8037882927
CoV-FISH-06B_R2_24h_INF_00011_21,598.817,gRNA,312499.636,26865948,24,Untreated,R2,15311.80120102403,17696981.140206393,5186.933333333333,293319.6621732023
CoV-FISH-06B_R2_24h_INF_00011_25,492.828,gRNA,251847.336,21651601,24,Untreated,R2,15311.80120102403,14105516.63770173,5186.933333333333,233792.7210392508
CoV-FISH-06B_R2_24h_INF_00011_27,542.124,gRNA,6523603.99,560841631,24,Untreated,R2,15311.80120102403,552540736.0856961,5186.933333333333,9158119.159508737
CoV-FISH-06B_R2_24h_INF_00011_29,318.816,gRNA,1133892.259,97482003,24,Untreated,R2,15311.80120102403,92600355.78829432,5186.933333333333,1534810.082112347
CoV-FISH-06B_R2_24h_INF_00011_31,431.819,gRNA,1767331.712,151939511,24,Untreated,R2,15311.80120102403,145327584.317175,5186.933333333333,2408740.654614508
CoV-FISH-06B_R2_24h_INF_00011_33,204.138,gRNA,1192999.808,102563546,24,Untreated,R2,15311.80120102403,99437825.52642536,5186.933333333333,1648138.1292984053
CoV-FISH-06B_R2_24h_INF_00011_37,409.789,gRNA,881640.357,75795621,24,Untreated,R2,15311.80120102403,69521013.29763356,5186.933333333333,1152280.1529166778
CoV-FISH-06B_R2_24h_INF_00011_39,1166.531,gRNA,322153.365,27695890,24,Untreated,R2,15311.80120102403,9834199.233168237,5186.933333333333,162997.51771014385
CoV-FISH-06B_R2_24h_INF_00011_41,442.3,gRNA,1017512.986,87476745,24,Untreated,R2,15311.80120102403,80704335.32878707,5186.933333333333,1337638.7863561108
CoV-FISH-06B_R2_24h_INF_00011_43,572.076,gRNA,134807.481,11589552,24,Untreated,R2,15311.80120102403,2830038.0161229763,5186.933333333333,46906.632733001265
CoV-FISH-06B_R2_24h_INF_00011_45,1016.737,gRNA,196853.842,16923748,24,Untreated,R2,15311.80120102403,1355673.182274431,5186.933333333333,22469.685461696135
CoV-FISH-06B_R2_24h_INF_00011_47,878.423,gRNA,675001.718,58030663,24,Untreated,R2,15311.80120102403,44580424.65359287,5186.933333333333,738900.8891025612
CoV-FISH-06B_R2_24h_INF_00011_49,1144.884,gRNA,213591.728,18362723,24,Untreated,R2,15311.80120102403,832486.793766804,5186.933333333333,13798.101674898631
CoV-FISH-06B_R2_24h_INF_00011_51,610.682,gRNA,262020.309,22526183,24,Untreated,R2,15311.80120102403,13175541.618956242,5186.933333333333,218378.79500481518
CoV-FISH-06B_R2_24h_INF_00011_53,628.758,gRNA,560287.458,48168548,24,Untreated,R2,15311.80120102403,38541130.50044653,5186.933333333333,638802.250429049
CoV-FISH-06B_R2_24h_INF_00011_55,1118.945,gRNA,861972.313,74104737,24,Untreated,R2,15311.80120102403,56971673.60512017,5186.933333333333,944280.3788342007
CoV-FISH-06B_R2_24h_INF_00011_57,405.194,gRNA,163771.517,14079623,24,Untreated,R2,15311.80120102403,7875373.024152269,5186.933333333333,130530.83667948995
CoV-FISH-06B_R2_24h_INF_00011_59,580.148,gRNA,342073.935,29408484,24,Untreated,R2,15311.80120102403,20525373.15682831,5186.933333333333,340199.013189974
CoV-FISH-06B_R2_24h_INF_00011_61,533.923,gRNA,3141443.753,270073481,24,Untreated,R2,15311.80120102403,261898158.16734564,5186.933333333333,4340846.535847855
CoV-FISH-06B_R2_24h_INF_00011_63,307.033,gRNA,1306005.157,112278744,24,Untreated,R2,15311.80120102403,107577515.741846,5186.933333333333,1783049.9069211653
CoV-FISH-06B_R2_24h_INF_00011_65,267.462,gRNA,2781535.948,239131799,24,Untreated,R2,15311.80120102403,235036474.0271717,5186.933333333333,3895625.9609387037
CoV-FISH-06B_R2_24h_INF_00011_2,561.409,ORFN,2502255.73,215121762,24,Untreated,R2,11425.668359095318,208707288.95218867,5448.466666666666,3293183.817834813
CoV-FISH-06B_R2_24h_INF_00011_4,693.372,ORFN,3995350.731,343484832,24,Untreated,R2,11425.668359095318,335562593.47851735,5448.466666666666,5294828.504850579
CoV-FISH-06B_R2_24h_INF_00011_6,881.249,ORFN,8735132.077,750969208,24,Untreated,R2,11425.668359095318,740900349.1842157,5448.466666666666,11690636.454582889
CoV-FISH-06B_R2_24h_INF_00011_8,935.768,ORFN,482318.404,41465460,24,Untreated,R2,11425.668359095318,30773685.17094609,5448.466666666666,485576.72580050083
CoV-FISH-06B_R2_24h_INF_00011_10,604.703,ORFN,6238496.501,536330617,24,Untreated,R2,11425.668359095318,529421481.06624997,5448.466666666666,8353720.001896612
CoV-FISH-06B_R2_24h_INF_00011_12,324.679,ORFN,195609.413,16816763,24,Untreated,R2,11425.668359095318,13107088.42283729,5448.466666666666,206816.21475570957
CoV-FISH-06B_R2_24h_INF_00011_14,1113.513,ORFN,1889703.822,162459980,24,Untreated,R2,11425.668359095318,149737349.74845868,5448.466666666666,2362699.5472595096
CoV-FISH-06B_R2_24h_INF_00011_16,435.367,ORFN,746183.913,64150277,24,Untreated,R2,11425.668359095318,59175918.04350575,5448.466666666666,933734.4023046333
CoV-FISH-06B_R2_24h_INF_00011_18,1115.886,ORFN,9194130.84,790429852,24,Untreated,R2,11425.668359095318,777680108.6374426,5448.466666666666,12270982.78203181
CoV-FISH-06B_R2_24h_INF_00011_20,551.08,ORFN,979944.004,84246897,24,Untreated,R2,11425.668359095318,77950439.68066975,5448.466666666666,1229976.8150804602
CoV-FISH-06B_R2_24h_INF_00011_22,432.308,ORFN,3661719.025,314802136,24,Untreated,R2,11425.668359095318,309862728.1630162,5448.466666666666,4889311.376040906
CoV-FISH-06B_R2_24h_INF_00011_24,921.937,ORFN,7671668.121,659542006,24,Untreated,R2,11425.668359095318,649008259.5900208,5448.466666666666,10240674.912952429
CoV-FISH-06B_R2_24h_INF_00011_28,1456.524,ORFN,8381065.466,720529700,24,Untreated,R2,11425.668359095318,703887939.8189371,5448.466666666666,11106619.153640727
CoV-FISH-06B_R2_24h_INF_00011_30,824.172,ORFN,10162430.028,873675631,24,Untreated,R2,11425.668359095318,864258915.0571477,5448.466666666666,13637106.244706571
CoV-FISH-06B_R2_24h_INF_00011_32,163.159,ORFN,38835.361,3338720,24,Untreated,R2,11425.668359095318,1474519.3761983672,5448.466666666666,23266.381222999556
CoV-FISH-06B_R2_24h_INF_00011_34,806.259,ORFN,2731236.03,234807458,24,Untreated,R2,11425.668359095318,225595410.05446416,5448.466666666666,3559660.7933485373
CoV-FISH-06B_R2_24h_INF_00011_38,1207.882,ORFN,1512593.301,130039361,24,Untreated,R2,11425.668359095318,116238501.85107923,5448.466666666666,1834122.589714765
CoV-FISH-06B_R2_24h_INF_00011_40,461.364,ORFN,5331370.218,458343942,24,Untreated,R2,11425.668359095318,453072549.94317436,5448.466666666666,7149013.325163841
CoV-FISH-06B_R2_24h_INF_00011_42,551.336,ORFN,147084.939,12645059,24,Untreated,R2,11425.668359095318,6345676.709569824,5448.466666666666,100128.17452654404
CoV-FISH-06B_R2_24h_INF_00011_44,1217.734,ORFN,7094213.226,609897554,24,Untreated,R2,11425.668359095318,595984129.1664054,5448.466666666666,9404009.317119718
CoV-FISH-06B_R2_24h_INF_00011_46,394.435,ORFN,7748414.882,666140012,24,Untreated,R2,11425.668359095318,661633328.5007802,5448.466666666666,10439885.361445613
CoV-FISH-06B_R2_24h_INF_00011_48,905.967,ORFN,270160.983,23226046,24,Untreated,R2,11425.668359095318,12874767.513715493,5448.466666666666,203150.4325863104
CoV-FISH-06B_R2_24h_INF_00011_50,937.198,ORFN,545504.752,46897662,24,Untreated,R2,11425.668359095318,36189548.465192586,5448.466666666666,571033.4122907551
CoV-FISH-06B_R2_24h_INF_00011_52,839.689,ORFN,217569.214,18704672,24,Untreated,R2,11425.668359095318,9110663.961219613,5448.466666666666,143756.79583328997
CoV-FISH-06B_R2_24h_INF_00011_54,1142.337,ORFN,2038494.764,175251706,24,Untreated,R2,11425.668359095318,162199742.28367615,5448.466666666666,2559343.1318440675
CoV-FISH-06B_R2_24h_INF_00011_56,465.703,ORFN,3381856.018,290741996,24,Untreated,R2,11425.668359095318,285421027.9681642,5448.466666666666,4503646.783461698
CoV-FISH-06B_R2_24h_INF_00011_58,1035.103,ORFN,9256882.775,795824707,24,Untreated,R2,11425.668359095318,783997963.4044954,5448.466666666666,12370671.955259753
CoV-FISH-06B_R2_24h_INF_00011_60,385.211,ORFN,3060169.205,263086216,24,Untreated,R2,11425.668359095318,258684922.86572453,5448.466666666666,4081778.8692296515
CoV-FISH-06B_R2_24h_INF_00011_62,366.902,ORFN,10188860.877,875947921,24,Untreated,R2,11425.668359095318,871755820.4277112,5448.466666666666,13755399.609419074
CoV-FISH-06B_R2_24h_INF_00011_64,469.565,ORFN,970548.478,83439153,24,Untreated,R2,11425.668359095318,78074059.0369614,5448.466666666666,1231927.3998719864
CoV-FISH-06B_R2_24h_INF_00011_66,205.674,ORFN,1961384.94,168622487,24,Untreated,R2,11425.668359095318,166272524.08591142,5448.466666666666,2623607.3901362917
CoV-FISH-06B_R2_24h_INF_00012_1,581.498,gRNA,763792.463,65664104,24,Untreated,R2,15311.80120102403,56760322.22520693,5186.933333333333,940777.3228686186
CoV-FISH-06B_R2_24h_INF_00012_3,692.744,gRNA,368721.623,31699416,24,Untreated,R2,15311.80120102403,21092257.588797808,5186.933333333333,349594.8727865448
CoV-FISH-06B_R2_24h_INF_00012_7,379.453,gRNA,239062.766,20552497,24,Untreated,R2,15311.80120102403,14742388.09886783,5186.933333333333,244348.5847968598
CoV-FISH-06B_R2_24h_INF_00012_9,645.659,gRNA,704298.808,60549367,24,Untreated,R2,15311.80120102403,50663164.74834803,5186.933333333333,839719.6251087504
CoV-FISH-06B_R2_24h_INF_00012_11,884.588,gRNA,224506.566,19301084,24,Untreated,R2,15311.80120102403,5756448.399188556,5186.933333333333,95410.59497042367
CoV-FISH-06B_R2_24h_INF_00012_13,332.344,gRNA,2109453.78,181352133,24,Untreated,R2,15311.80120102403,176263347.74164686,5186.933333333333,2921487.2979456973
CoV-FISH-06B_R2_24h_INF_00012_15,465.714,gRNA,763609.099,65648340,24,Untreated,R2,15311.80120102403,58517419.81546629,5186.933333333333,969900.4409584769
CoV-FISH-06B_R2_24h_INF_00012_17,1177.919,gRNA,254851.216,21909848,24,Untreated,R2,15311.80120102403,3873786.441090971,5186.933333333333,64206.30282813783
CoV-FISH-06B_R2_24h_INF_00012_19,1065.567,gRNA,445054.582,38261847,24,Untreated,R2,15311.80120102403,21946096.929628424,5186.933333333333,363746.88351755164
CoV-FISH-06B_R2_24h_INF_00012_21,847.633,gRNA,1944884.297,167203908,24,Untreated,R2,15311.80120102403,154225120.0125724,5186.933333333333,2556213.3870354425
CoV-FISH-06B_R2_24h_INF_00012_23,1546.752,gRNA,288413.272,24795216,24,Untreated,R2,15311.80120102403,1111656.8687136807,5186.933333333333,18425.22261849537
