cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count,ImgeJ_cal_factor
CoV-FISH-06B_R2_48h_INF_00019_23,670.365,gRNA,167011.221,14358144,48,Untreated,R2,13953.23874157856,5004381.111001689,6072.076923076923,28845.704872312966,35
CoV-FISH-06B_R2_48h_INF_00019_4,696.466,ORFN,214809.369,18467405,48,Untreated,R2,11167.62463587908,10689534.140347842,6520.384615384615,57379.08374751688,35
CoV-FISH-06B_R2_48h_INF_00019_6,1443.717,ORFN,12094208.136,1039752785,48,Untreated,R2,11167.62463587908,1023629895.4635626,6520.384615384615,5494621.629633941,35
CoV-FISH-06B_R2_48h_INF_00019_8,493.747,ORFN,3853009.57,331247601,48,Untreated,R2,11167.62463587908,325733619.8389086,6520.384615384615,1748466.9029281356,35
CoV-FISH-06B_R2_48h_INF_00019_10,331.181,ORFN,96352.469,8283531,48,Untreated,R2,11167.62463587908,4585025.90546493,6520.384615384615,24611.41729471531,35
CoV-FISH-06B_R2_48h_INF_00019_12,226.006,ORFN,5862343.674,503992332,48,Untreated,R2,11167.62463587908,501468381.8265435,6520.384615384615,2691772.709621628,35
CoV-FISH-06B_R2_48h_INF_00019_14,960.741,ORFN,1397849.613,120174716,48,Untreated,R2,11167.62463587908,109445521.13970087,6520.384615384615,587479.6451196119,35
CoV-FISH-06B_R2_48h_INF_00019_16,668.317,ORFN,235581.306,20253192,48,Untreated,R2,11167.62463587908,12789678.6062232,6520.384615384615,68652.20038732444,35
CoV-FISH-06B_R2_48h_INF_00019_18,488.362,ORFN,5909633.268,508057872,48,Untreated,R2,11167.62463587908,502604028.4975728,6520.384615384615,2697868.612828356,35
CoV-FISH-06B_R2_48h_INF_00019_20,882.54,ORFN,318939.065,27419553,48,Untreated,R2,11167.62463587908,17563677.553851277,6520.384615384615,94277.98368433116,35
CoV-FISH-06B_R2_48h_INF_00019_22,947.574,ORFN,220528.079,18959049,48,Untreated,R2,11167.62463587908,8376898.253281517,6520.384615384615,44965.359585242615,35
CoV-FISH-06B_R2_48h_INF_00019_24,187.33,ORFN,32044.012,2754860,48,Untreated,R2,11167.62463587908,662828.8769607719,6520.384615384615,3557.920592427903,35
CoV-FISH-06B_R2_48h_INF_00020_1,407.718,gRNA,94716.78,8142909,48,Untreated,R2,13953.23874157856,2453922.4067610726,6072.076923076923,14144.630465767486,35
CoV-FISH-06B_R2_48h_INF_00020_3,392.632,gRNA,77078.558,6626531,48,Untreated,R2,13953.23874157856,1148042.9664165266,6072.076923076923,6617.423384718441,35
CoV-FISH-06B_R2_48h_INF_00020_5,643.216,gRNA,3515319.327,302215988,48,Untreated,R2,13953.23874157856,293241041.5895968,6072.076923076923,1690267.858206754,35
CoV-FISH-06B_R2_48h_INF_00020_7,1208.883,gRNA,274775.45,23622757,48,Untreated,R2,13953.23874157856,6754923.890364286,6072.076923076923,38935.991615031606,35
CoV-FISH-06B_R2_48h_INF_00020_9,451.128,gRNA,112539.274,9675129,48,Untreated,R2,13953.23874157856,3380432.3129891474,6072.076923076923,19485.117275929693,35
CoV-FISH-06B_R2_48h_INF_00020_11,1379.102,gRNA,327082.984,28119695,48,Untreated,R2,13953.23874157856,8876755.545011524,6072.076923076923,51166.4209810386,35
CoV-FISH-06B_R2_48h_INF_00020_13,616.474,gRNA,6450073.681,554520147,48,Untreated,R2,13953.23874157856,545918338.1000241,6072.076923076923,3146722.624821199,35
CoV-FISH-06B_R2_48h_INF_00020_15,1035.22,gRNA,199761.039,17173683,48,Untreated,R2,13953.23874157856,2729011.1899430435,6072.076923076923,15730.267066446468,35
CoV-FISH-06B_R2_48h_INF_00020_17,365.762,gRNA,233205.579,20048948,48,Untreated,R2,13953.23874157856,14945383.491402742,6072.076923076923,86146.5407678053,35
CoV-FISH-06B_R2_48h_INF_00020_19,1135.055,gRNA,234321.384,20144875,48,Untreated,R2,13953.23874157856,4307181.600177547,6072.076923076923,24826.983899575407,35
CoV-FISH-06B_R2_48h_INF_00020_21,1279.918,gRNA,223533.798,19217454,48,Untreated,R2,13953.23874157856,1358452.5763562543,6072.076923076923,7830.243387031375,35
CoV-FISH-06B_R2_48h_INF_00020_23,1149.002,gRNA,212419.009,18261903,48,Untreated,R2,13953.23874157856,2229603.779448753,6072.076923076923,12851.637630631803,35
CoV-FISH-06B_R2_48h_INF_00020_25,296.146,gRNA,771006.745,66284324,48,Untreated,R2,13953.23874157856,62152128.159636475,6072.076923076923,358250.48219003255,35
CoV-FISH-06B_R2_48h_INF_00020_27,1174.615,gRNA,224015.424,19258860,48,Untreated,R2,13953.23874157856,2869176.4755607005,6072.076923076923,16538.192436754864,35
CoV-FISH-06B_R2_48h_INF_00020_29,779.901,gRNA,223492.865,19213935,48,Untreated,R2,13953.23874157856,8331790.152204141,6072.076923076923,48025.191218983295,35
CoV-FISH-06B_R2_48h_INF_00020_31,594.723,gRNA,124108.192,10669722,48,Untreated,R2,13953.23874157856,2371409.9958921745,6072.076923076923,13669.02147447888,35
CoV-FISH-06B_R2_48h_INF_00020_2,273.464,ORFN,53542.984,4603151,48,Untreated,R2,11167.62463587908,1549207.6965739634,6520.384615384615,8315.808434391003,35
CoV-FISH-06B_R2_48h_INF_00020_4,670.213,ORFN,184545.63,15865597,48,Untreated,R2,11167.62463587908,8380909.789913575,6520.384615384615,44986.89263741729,35
CoV-FISH-06B_R2_48h_INF_00020_6,390.352,ORFN,234732.231,20180196,48,Untreated,R2,11167.62463587908,15820891.388135329,6520.384615384615,84923.08832184951,35
CoV-FISH-06B_R2_48h_INF_00020_8,1052.888,ORFN,2223927.331,191193554,48,Untreated,R2,11167.62463587908,179435296.03237855,6520.384615384615,963169.4649293016,35
CoV-FISH-06B_R2_48h_INF_00020_10,740.353,ORFN,2399086.915,206252222,48,Untreated,R2,11167.62463587908,197984237.59795305,6520.384615384615,1062736.1305617725,35
CoV-FISH-06B_R2_48h_INF_00020_12,373.195,ORFN,5167268.358,444235919,48,Untreated,R2,11167.62463587908,440068217.3240131,6520.384615384615,2362190.0416731667,35
CoV-FISH-06B_R2_48h_INF_00020_14,1331.749,ORFN,564565.72,48536355,48,Untreated,R2,11167.62463587908,33663882.05879267,6520.384615384615,180700.3637910773,35
CoV-FISH-06B_R2_48h_INF_00020_16,1124.703,ORFN,879271.678,75591983,48,Untreated,R2,11167.62463587908,63031722.06915289,6520.384615384615,338340.51249294594,35
CoV-FISH-06B_R2_48h_INF_00020_18,624.907,ORFN,4032595.232,346686784,48,Untreated,R2,11167.62463587908,339708057.1916667,6520.384615384615,1823478.629413182,35
CoV-FISH-06B_R2_48h_INF_00020_20,810.481,ORFN,1409967.459,121216501,48,Untreated,R2,11167.62463587908,112165353.41748808,6520.384615384615,602079.1105404008,35
CoV-FISH-06B_R2_48h_INF_00020_22,1373.868,ORFN,2587708.959,222468273,48,Untreated,R2,11167.62463587908,207125430.87675408,6520.384615384615,1111804.0588559322,35
CoV-FISH-06B_R2_48h_INF_00020_24,636.946,ORFN,212629.475,18279997,48,Untreated,R2,11167.62463587908,11166823.158675363,6520.384615384615,59941.06691673793,35
CoV-FISH-06B_R2_48h_INF_00020_26,1247.384,ORFN,375172.591,32254013,48,Untreated,R2,11167.62463587908,18323696.71119861,6520.384615384615,98357.60046711932,35
CoV-FISH-06B_R2_48h_INF_00020_28,773.527,ORFN,359079.748,30870493,48,Untreated,R2,11167.62463587908,22232033.81828236,6520.384615384615,119336.70013942634,35
CoV-FISH-06B_R2_48h_INF_00020_30,721.172,ORFN,15305741.461,1315851946,48,Untreated,R2,11167.62463587908,1307798167.8060937,6520.384615384615,7019974.82866481,35
CoV-FISH-06B_R2_48h_INF_00020_32,228.17,ORFN,92361.746,7940444,48,Untreated,R2,11167.62463587908,5392327.086831471,6520.384615384615,28944.833651959176,35
CoV-FISH-06B_R2_48h_RDV_00001_1,870.734,gRNA,211669.606,18197476,48,RDV,R2,13953.23874157856,6047916.617590334,6072.076923076923,34860.73781627884,35
CoV-FISH-06B_R2_48h_RDV_00001_13,1362.876,gRNA,1480232.288,127257248,48,RDV,R2,13953.23874157856,108240713.79683238,6072.076923076923,623909.2539310936,35
CoV-FISH-06B_R2_48h_RDV_00001_17,411.068,gRNA,108495.312,9327465,48,RDV,R2,13953.23874157856,3591735.056976785,6072.076923076923,20703.08538358992,35
CoV-FISH-06B_R2_48h_RDV_00001_21,1686.775,gRNA,287391.243,24707351,48,RDV,R2,13953.23874157856,1171376.721673824,6072.076923076923,6751.921258238721,35
CoV-FISH-06B_R2_48h_RDV_00001_2,749.938,ORFN,101564.183,8731588,48,RDV,R2,11167.62463587908,356561.91581811476,6520.384615384615,1913.946460180997,35
CoV-FISH-06B_R2_48h_RDV_00001_4,1895.124,ORFN,434801.199,37380352,48,RDV,R2,11167.62463587908,16216318.529554296,6520.384615384615,87045.65482153253,35
CoV-FISH-06B_R2_48h_RDV_00001_6,810.854,ORFN,3801275.763,326799987,48,RDV,R2,11167.62463587908,317744673.8934989,6520.384615384615,1705583.9865692444,35
CoV-FISH-06B_R2_48h_RDV_00001_8,1868.86,ORFN,363607.256,31259728,48,RDV,R2,11167.62463587908,10389001.022991024,6520.384615384615,55765.88763594545,35
CoV-FISH-06B_R2_48h_RDV_00001_10,1575.413,ORFN,293801.395,25258439,48,RDV,R2,11167.62463587908,7664817.96951583,6520.384615384615,41143.06820184868,35
CoV-FISH-06B_R2_48h_RDV_00001_12,1814.237,ORFN,266892.793,22945076,48,RDV,R2,11167.62463587908,2684358.1834766455,6520.384615384615,14409.048233137188,35
CoV-FISH-06B_R2_48h_RDV_00001_14,1640.807,ORFN,288208.797,24777637,48,RDV,R2,11167.62463587908,6453720.324077155,6520.384615384615,34642.16064950281,35
CoV-FISH-06B_R2_48h_RDV_00001_16,1714.401,ORFN,1191452.37,102430511,48,RDV,R2,11167.62463587908,83284724.15662427,6520.384615384615,447054.2026929044,35
CoV-FISH-06B_R2_48h_RDV_00001_18,775.295,ORFN,1393033.38,119760659,48,RDV,R2,11167.62463587908,111102455.45792612,6520.384615384615,596373.7065222248,35
CoV-FISH-06B_R2_48h_RDV_00001_20,1611.378,ORFN,456499.459,39245776,48,RDV,R2,11167.62463587908,21250511.34948644,6520.384615384615,114068.10197624408,35
CoV-FISH-06B_R2_48h_RDV_00001_22,800.013,ORFN,338789.949,29126156,48,RDV,R2,11167.62463587908,20191911.11217647,6520.384615384615,108385.76719212286,35
CoV-FISH-06B_R2_48h_RDV_00001_24,597.421,ORFN,8033155.061,690619448,48,RDV,R2,11167.62463587908,683947674.5224085,6520.384615384615,3671281.6835686415,35
CoV-FISH-06B_R2_48h_RDV_00001_26,177.757,ORFN,3004798.004,258325891,48,RDV,R2,11167.62463587908,256340767.54760003,6520.384615384615,1375981.233223123,35
CoV-FISH-06B_R2_48h_RDV_00001_28,161.275,ORFN,565775.696,48640378,48,RDV,R2,11167.62463587908,46839319.3368486,6520.384615384615,251423.23244577495,35
CoV-FISH-06B_R2_48h_RDV_00002_1,1016.376,gRNA,169631.821,14583440,48,RDV,R2,13953.23874157856,401703.02078934945,6072.076923076923,2315.4525059117273,35
CoV-FISH-06B_R2_48h_RDV_00002_3,863.232,gRNA,159624.509,13723100,48,RDV,R2,13953.23874157856,1678217.8146296572,6072.076923076923,9673.399111398889,35
CoV-FISH-06B_R2_48h_RDV_00002_9,1249.594,gRNA,212615.063,18278758,48,RDV,R2,13953.23874157856,842874.5879558809,6072.076923076923,4858.405279145722,35
CoV-FISH-06B_R2_48h_RDV_00002_13,909.422,gRNA,159693.253,13729010,48,RDV,R2,13953.23874157856,1039627.717156142,6072.076923076923,5992.508092606061,35
CoV-FISH-06B_R2_48h_RDV_00002_2,592.955,ORFN,6875777.466,591118384,48,RDV,R2,11167.62463587908,584496485.1340324,6520.384615384615,3137449.42766454,35
CoV-FISH-06B_R2_48h_RDV_00002_4,898.429,ORFN,155664.273,13382634,48,RDV,R2,11167.62463587908,3349316.1660117954,6520.384615384615,17978.397399107733,35
CoV-FISH-06B_R2_48h_RDV_00002_6,1520.382,ORFN,263766.732,22676325,48,RDV,R2,11167.62463587908,5697269.520852894,6520.384615384615,30581.69801201046,35
CoV-FISH-06B_R2_48h_RDV_00002_8,1186.34,ORFN,196360.002,16881292,48,RDV,R2,11167.62463587908,3632692.189471213,6520.384615384615,19499.497979229654,35
CoV-FISH-06B_R2_48h_RDV_00002_10,677.553,ORFN,145229.596,12485553,48,RDV,R2,11167.62463587908,4918895.425086222,6520.384615384615,26403.555930091792,35
CoV-FISH-06B_R2_48h_RDV_00002_12,974.827,ORFN,168659.646,14499861,48,RDV,R2,11167.62463587908,3613358.979079904,6520.384615384615,19395.72152989272,35
CoV-FISH-06B_R2_48h_RDV_00002_14,606.238,ORFN,120208.895,10334495,48,RDV,R2,11167.62463587908,3564256.5759939384,6520.384615384615,19132.150558334713,35
CoV-FISH-06B_R2_48h_RDV_00002_16,452.885,ORFN,83758.463,7200810,48,RDV,R2,11167.62463587908,2143160.316779903,6520.384615384615,11504.016329084598,35
CoV-FISH-06B_R2_48h_RDV_00002_18,1014.271,ORFN,189474.249,16289316,48,RDV,R2,11167.62463587908,4962318.1929422915,6520.384615384615,26636.639860658794,35
CoV-FISH-06B_R2_48h_RDV_00002_20,600.225,ORFN,101866.029,8757538,48,RDV,R2,11167.62463587908,2054450.502929479,6520.384615384615,11027.84143022371,35
CoV-FISH-06B_R2_48h_RDV_00003_5,1661.814,gRNA,421466.839,36233982,48,RDV,R2,13953.23874157856,13046294.513902366,6072.076923076923,75200.02031779238,35
CoV-FISH-06B_R2_48h_RDV_00003_9,1201.078,gRNA,238495.854,20503759,48,RDV,R2,13953.23874157856,3744830.9187423065,6072.076923076923,21585.54376309905,35
CoV-FISH-06B_R2_48h_RDV_00003_15,1060.088,gRNA,176156.86,15144405,48,RDV,R2,13953.23874157856,352744.04891746864,6072.076923076923,2033.248568573017,35
CoV-FISH-06B_R2_48h_RDV_00003_21,415.43,gRNA,86846.418,7466285,48,RDV,R2,13953.23874157856,1669691.029586019,6072.076923076923,9624.249952007787,35
CoV-FISH-06B_R2_48h_RDV_00003_23,1276.754,gRNA,240098.893,20641574,48,RDV,R2,13953.23874157856,2826720.6237346083,6072.076923076923,16293.47307092044,35
CoV-FISH-06B_R2_48h_RDV_00003_25,884.064,gRNA,295838.486,25433570,48,RDV,R2,13953.23874157856,13098013.945165092,6072.076923076923,75498.1357924689,35
CoV-FISH-06B_R2_48h_RDV_00003_29,759.185,gRNA,890130.09,76525493,48,RDV,R2,13953.23874157856,65932403.44597468,6072.076923076923,380040.3304903718,35
CoV-FISH-06B_R2_48h_RDV_00003_33,1072.988,gRNA,228399.373,19635753,48,RDV,R2,13953.23874157856,4664095.269151103,6072.076923076923,26884.266534879105,35
CoV-FISH-06B_R2_48h_RDV_00003_35,1025.914,gRNA,299979.05,25789539,48,RDV,R2,13953.23874157856,11474716.029672174,6072.076923076923,66141.2999417363,35
CoV-FISH-06B_R2_48h_RDV_00003_37,355.794,gRNA,218506.54,18785255,48,RDV,R2,13953.23874157856,13820776.3751788,6072.076923076923,79664.20374103848,35
CoV-FISH-06B_R2_48h_RDV_00003_2,846.563,ORFN,154483.481,13281120,48,RDV,R2,11167.62463587908,3827022.185376299,6520.384615384615,20542.618938786247,35
CoV-FISH-06B_R2_48h_RDV_00003_4,1391.897,ORFN,236974.937,20373004,48,RDV,R2,11167.62463587908,4828820.772193817,6520.384615384615,25920.054873452333,35
CoV-FISH-06B_R2_48h_RDV_00003_6,1283.105,ORFN,374670.353,32210835,48,RDV,R2,11167.62463587908,17881599.991580375,6520.384615384615,95984.52186833092,35
CoV-FISH-06B_R2_48h_RDV_00003_8,1359.468,ORFN,194206.535,16696156,48,RDV,R2,11167.62463587908,1514127.6715107393,6520.384615384615,8127.50652436013,35
CoV-FISH-06B_R2_48h_RDV_00003_10,1353.768,ORFN,353258.352,30370021,48,RDV,R2,11167.62463587908,15251648.13193525,6520.384615384615,81867.5148944793,35
CoV-FISH-06B_R2_48h_RDV_00003_12,709.657,ORFN,123653.191,10630605,48,RDV,R2,11167.62463587908,2705422.00377596,6520.384615384615,14522.114218345563,35
CoV-FISH-06B_R2_48h_RDV_00003_14,1503.505,ORFN,279121.386,23996382,48,RDV,R2,11167.62463587908,7205802.521832623,6520.384615384615,38679.173567319565,35
CoV-FISH-06B_R2_48h_RDV_00003_16,1523.977,ORFN,413721.1,35568072,48,RDV,R2,11167.62463587908,18548868.910286907,6520.384615384615,99566.27563476132,35
CoV-FISH-06B_R2_48h_RDV_00003_18,1366.97,ORFN,509796.139,43827752,48,RDV,R2,11167.62463587908,28561944.151492372,6520.384615384615,153314.27580875397,35
CoV-FISH-06B_R2_48h_RDV_00003_20,852.181,ORFN,3404742.63,292709584,48,RDV,R2,11167.62463587908,283192746.4701719,6520.384615384615,1520116.7892871848,35
CoV-FISH-06B_R2_48h_RDV_00003_22,883.064,ORFN,169205.643,14546801,48,RDV,R2,11167.62463587908,4685073.718542077,6520.384615384615,25148.452096226567,35
CoV-FISH-06B_R2_48h_RDV_00003_24,971.233,ORFN,845112.549,72655284,48,RDV,R2,11167.62463587908,61808918.422021255,6520.384615384615,331776.7696811145,35
CoV-FISH-06B_R2_48h_RDV_00003_26,927.742,ORFN,162437.918,13964972,48,RDV,R2,11167.62463587908,3604297.585060272,6520.384615384615,19347.081946586724,35
CoV-FISH-06B_R2_48h_RDV_00003_28,545.183,ORFN,115689.878,9945990,48,RDV,R2,11167.62463587908,3857590.898137536,6520.384615384615,20706.70511004045,35
CoV-FISH-06B_R2_48h_RDV_00003_30,1273.788,ORFN,235120.931,20213613,48,RDV,R2,11167.62463587908,5988426.750312859,6520.384615384615,32144.566405855618,35
CoV-FISH-06B_R2_48h_RDV_00003_32,150.236,ORFN,32381.218,2783850,48,RDV,R2,11167.62463587908,1106070.7452040708,6520.384615384615,5937.1460988362205,35
CoV-FISH-06B_R2_48h_RDV_00003_34,423.351,ORFN,3957876.025,340263089,48,RDV,R2,11167.62463587908,335535263.94277596,6520.384615384615,1801079.9869517265,35
CoV-FISH-06B_R2_48h_RDV_00003_36,887.554,ORFN,173039.896,14876436,48,RDV,R2,11167.62463587908,4964566.083926979,6520.384615384615,26648.70604833098,35
CoV-FISH-06B_R2_48h_RDV_00003_38,461.853,ORFN,102500.672,8812099,48,RDV,R2,11167.62463587908,3654298.059045339,6520.384615384615,19615.473566514826,35
CoV-FISH-06B_R2_48h_RDV_00004_3,830.081,gRNA,158170.009,13598055,48,RDV,R2,13953.23874157856,2015736.6321517264,6072.076923076923,11618.888070601057,35
CoV-FISH-06B_R2_48h_RDV_00004_5,1410.869,gRNA,259825.793,22337518,48,RDV,R2,13953.23874157856,2651326.0099078007,6072.076923076923,15282.48266982593,35
CoV-FISH-06B_R2_48h_RDV_00004_7,296.658,gRNA,1644592.712,141387500,48,RDV,R2,13953.23874157856,137248160.1014008,6072.076923076923,791110.7952688518,35
CoV-FISH-06B_R2_48h_RDV_00004_9,537.646,gRNA,110914.555,9535450,48,RDV,R2,13953.23874157856,2033547.0035452545,6072.076923076923,11721.548660489896,35
CoV-FISH-06B_R2_48h_RDV_00004_11,320.596,gRNA,3151090.758,270902845,48,RDV,R2,13953.23874157856,266429492.47240487,6072.076923076923,1535723.6666575146,35
CoV-FISH-06B_R2_48h_RDV_00004_13,889.822,gRNA,175093.992,15053029,48,RDV,R2,13953.23874157856,2637130.196491083,6072.076923076923,15200.656718692666,35
CoV-FISH-06B_R2_48h_RDV_00004_15,401.076,gRNA,102653.828,8825266,48,RDV,R2,13953.23874157856,3228956.8184826374,6072.076923076923,18611.998839702548,35
CoV-FISH-06B_R2_48h_RDV_00004_17,701.712,gRNA,157924.799,13576974,48,RDV,R2,13953.23874157856,3785818.936169425,6072.076923076923,21821.80239883817,35
CoV-FISH-06B_R2_48h_RDV_00004_19,860.277,gRNA,165071.232,14191361,48,RDV,R2,13953.23874157856,2187710.635111021,6072.076923076923,12610.161761601208,35
CoV-FISH-06B_R2_48h_RDV_00004_21,1165.089,gRNA,198134.784,17033872,48,RDV,R2,13953.23874157856,777107.0278129783,6072.076923076923,4479.315120347937,35
CoV-FISH-06B_R2_48h_RDV_00004_23,1198.123,gRNA,456425.038,39239378,48,RDV,R2,13953.23874157856,22521681.73922367,6072.076923076923,129817.00839082776,35
CoV-FISH-06B_R2_48h_RDV_00004_25,594.735,gRNA,98587.998,8475722,48,RDV,R2,13953.23874157856,177242.55702727474,6072.076923076923,1021.6421126646568,35
CoV-FISH-06B_R2_48h_RDV_00004_27,893.044,gRNA,151840.257,13053879,48,RDV,R2,13953.23874157856,593022.8612657171,6072.076923076923,3418.237352267014,35
CoV-FISH-06B_R2_48h_RDV_00004_2,1327.259,ORFN,207661.016,17852853,48,RDV,R2,11167.62463587908,3030522.6934077684,6520.384615384615,16267.183690208632,35
CoV-FISH-06B_R2_48h_RDV_00004_4,1029.706,ORFN,257447.413,22133046,48,RDV,R2,11167.62463587908,10633675.906687498,6520.384615384615,57079.24895349274,35
CoV-FISH-06B_R2_48h_RDV_00004_6,1457.303,ORFN,219403.83,18862396,48,RDV,R2,11167.62463587908,2587783.1152595077,6520.384615384615,13890.654367286925,35
CoV-FISH-06B_R2_48h_RDV_00004_8,399.436,ORFN,89681.276,7710001,48,RDV,R2,11167.62463587908,3249249.6859430047,6520.384615384615,17441.262397263814,35
CoV-FISH-06B_R2_48h_RDV_00004_10,1506.32,ORFN,362774.592,31188143,48,RDV,R2,11167.62463587908,14366126.658482626,6520.384615384615,77114.22909938767,35
CoV-FISH-06B_R2_48h_RDV_00004_12,981.469,ORFN,302174.647,25978297,48,RDV,R2,11167.62463587908,15017619.616248395,6520.384615384615,80611.300954321,35
CoV-FISH-06B_R2_48h_RDV_00004_14,1119.166,ORFN,7451909.998,640649151,48,RDV,R2,11167.62463587908,628150725.2067617,6520.384615384615,3371775.8505170364,35
CoV-FISH-06B_R2_48h_RDV_00004_16,715.263,ORFN,183878.871,15808275,48,RDV,R2,11167.62463587908,7820486.300067222,6520.384615384615,41978.66178883485,35
CoV-FISH-06B_R2_48h_RDV_00004_18,1041.117,ORFN,529327.834,45506914,48,RDV,R2,11167.62463587908,33880110.14196748,6520.384615384615,181861.02889866344,35
CoV-FISH-06B_R2_48h_RDV_00004_20,796.291,ORFN,181719.856,15622662,48,RDV,R2,11167.62463587908,6729983.011071211,6520.384615384615,36125.07839364598,35
CoV-FISH-06B_R2_48h_RDV_00004_22,747.018,ORFN,291501.32,25060699,48,RDV,R2,11167.62463587908,16718282.379754882,6520.384615384615,89740.08709713291,35
CoV-FISH-06B_R2_48h_RDV_00004_24,885.379,ORFN,191689.9,16479798,48,RDV,R2,11167.62463587908,6592217.667510016,6520.384615384615,35385.58412926394,35
CoV-FISH-06B_R2_48h_RDV_00004_26,904.059,ORFN,158986.33,13668235,48,RDV,R2,11167.62463587908,3572043.439311795,6520.384615384615,19173.94873930121,35
